看板,標題,作者,發文時間,內容,留言
Gossiping,[爆卦] 馬世芳FB: 這個人可能會變成我們的總統,twoquarters (半個比爾),Mon Jul 10 15:07:14 2023,"
FB連結：https://reurl.cc/lDprq6
https://imgur.io/a/PUs8xiR

柯文哲說他原本想在北流辦演唱會。

據報導，他說因為該地是「東區門戶計畫的重要政績」，所以本來想「假裝開演唱會」，藉此「夾帶」宣揚政績，「結果世態炎涼，我卸下市長不到三個月，人家就不讓我在那裡辦了。」

他還說：「通常這種事件，太監就解決掉，不會到皇上那裡。」

拜託：「北流申請及收費規章」是柯文哲市長任內制定的，明文寫著不得有公職人員競選活動、政黨活動或政治性議題活動。詳：

https://is.gd/AO2khT （第二頁最下面，第三條，第二項）

據報導，北流承辦人員還特別詢問柯辦：「是純粹個人演唱會，還是帶有政治宣傳的演唱會」，但「當時柯文哲辦公室回覆，不敢保證沒有政治色彩」。你看，這種活動要是通過申請，就是「柯主席」賞「柯前市長」一耳光。

關於柯文哲的文化教養（or the lack thereof）、以及對流行音樂（或任何音樂）的品味，且先不提它。

但是他竟然以「太監」羞辱北流董事長黃韻玲。

他竟然覺得在北流「假裝」辦一場「演唱會」拿來「夾帶宣揚政績」是很 OK 的事。

他把「北流」和「演唱會」當成什麼了？

各位音樂人睜大眼睛看好：這個人可能會變成我們的總統。

附註：知名音樂人馬世芳開砲了

他覺得柯P想用演唱會名義來偷渡政治活動很不可取

這些音樂人是不是都是塔綠班啊，小鼻子小眼睛，阿北想在北流辦個活動錯了嗎？搞不好真的會唱歌啊，你各位說是不是

","['什麼知名音樂人，是側翼！', '想偷雞摸狗被拒絕罵人太監 這很可以當總統', '阿北很務實的', '一句話拿麼長，重點要放在太監兩個字', '這些哥布林好可怕喔', '開始抹囉，笑死', '雖然柯應該是在開玩笑，但反正就是失', '言了', '柯P拍謝，這個我會支持北流', '阿北施鹽哥布林撿槍進攻囉！', '不然那個造謠餵毒也會變成總統', '柯粉會說是平民開演唱會 和政黨無關', '爆殺小掛？', '隨便抹啦 反正非柯不投啦!!', '幹你娘 我們都讓蔡英文當了七年多總統了', '原來太監是羞辱喔', '這次是柯文哲的錯 請退選', '你是在怕柯文哲三小啦幹', '開始了.非柯不投.哈哈哈', '把可能去掉', ' 說實在 讓這種爛咖當八年市長', '柯批真的識人不明 陳菊的人就很識大體', '的確是失言 但這篇打的力度也太弱了', '吧', ' 台灣人已經夠衰了 天天在搞爛台灣', '道不道歉柯自己決定 那是他', '柯文哲這個政壇敗類代表的就是敗類政', '要面對', '治，說話不用負責任，到處散播謠言與', '其實要謝謝蔡英文 讓我看清民進黨的噁心', '與仇恨，幹您娘的垃圾', ' 罵人太監是價值觀有問題了 何止失言', '還在失言 柯經常這樣發言代表他真心這麼想', '跟之前罵黨工是狗一樣 他本來就沒人品', ' https://i.imgur.com/73UecL5.jpg', '高虹安都能當市長了 騙人P當總統ok的', '但是現在總統 接受黑道成為國策顧問欸??', '早說過了，師傅就自戀狂', '蔡英文都能當八年總統了 還有誰不能', '政治就是一齣時空打臉劇 不管誰來演都一樣', '馬世芳要不要來參加716大遊行 找回公平正義', '八卦喔 馬世芳這人光譜這麼明顯還要問喔', '中共同路人都出來參選總統了 怕三小？', '側翼音樂人', '沒辦法~民進黨爛太多了', '別再用失言打哈哈了', '美國人阿公比較讚', '柯柯真的有夠不入流', '上面某樓 把柯文哲換成蔡英文 更通順喔', '馬世芳這人光譜定在510nm 綠到一個哭', '如果這個人可以當總統，那真是太好了', '樂見其成 一定要選上', '那真是太好了', '黃韻玲 不是柯找的嗎？', '會跟范雲同台的人 是想要他中立到那？', '高調 高調', '綠光戰士團 參上', '高調 高調', '我猜柯會道歉,但餵藥案民進黨會道歉嗎?', '難怪台灣音樂那麼廢，都去搞政治了', '自信點 把「可能」2個字去掉', 'EE都能當了', '菜陰魂已經當七年了 我覺得放顆西瓜', '都可以', '柯怎麼不花10億蓋演唱會', '是比另外兩個適合沒錯', '看來716真的讓党很緊張，攻勢連連', '支持北流拉  自己規定的規矩 還罵人', '來了來了，咱們來比看看DPP與科P誰畜生', '這新聞應該可以洗個3天', '雖然是小事，但真的錯了，乖乖吞下去', '真的快笑死', '抱怨一下也能做大新聞，民進黨有多怕呀', '自己訂的規矩自己不遵守？笑話', '柯的確是沒有什麼文化素養，這次真失言了', '嫩，不如學垃圾詐騙党12e蓋嘻嘻', '側翼見獵心喜了', '就算不講北流，用演唱會偷渡政治宣傳也是很', '輸給自己的男人 柯文哲 出來道歉吧', '沒什麼水準，不把音樂當一回事', '又有一個人要被打成側翼了 Q_Q', '不過「可能會變成我們的總統」所以? 台灣人', '平均哪有多懂音樂? 哪有選過重視音樂的政府', '趁機捅刀，很會嘴嘛', '哥布林蹲了很久又找到新話題可以打了', '，一下違建一下停車場，整體吵這種雞', '毛蒜皮的事情，比喻不當比黑金還嚴重', '喔，噁噁噁噁', '塔綠班、覺青高潮囉  集結上工囉', '講得好像現在的總統多挺音樂人一樣.', '早說阿 原來是當8年京兆尹', '我覺得罵到黃韻玲很蠢，這就技術官僚', '凡不支持柯文哲的都是側翼', '硬是要扯政治', '古人就回去乖乖讀古書別亂了', '太監是汙辱？', '時空背景不同 綠能 你不能', '這有什麼，我們還讓某個執政之後瘋狂', '打臉在野自己的黨完全執政了八年耶', '不然要挑更爛的蘋果嗎', '真的雞毛蒜皮 完全不重要的東西', 'Who?哪來的側翼閉嘴', '只是好奇為啥太監是指黃？有明講哦？', '對啊 屌打其他兩個', '這次沒辦法挺柯 柯真的應該道個歉 不然會', '被對手不停放大 延燒形象', '結果是綠共因為柯P就拒絕 不論任何活動', '雖然我覺得柯那句太監指的只是租借承辦', '都能忍受空心菜8年了？ 不會更差了好嗎', '真的喔 那還不投爆', '哥布林就是性侵 抹屎', '不然租借場地這種事 黃平常也沒在管吧', '這個我是支持北流的，就把北流讓給音樂人']"
Gossiping,[問卦] 賣一片賠一片是不是應該救救她了,fhuocrkt (老頭子一個),Mon Jul 10 15:07:19 2023,"我朋友賣土魠魚的
說生意做不下去
賣一片煎魚肚就賠一片
是不是應該幫幫她了
都不要去買就不會賠錢了？
讓她少賠一點讓生意能夠繼續維持
大家覺得這樣可行嗎？


","['土魠魚有煎魚肚?', '五樓賣屁眼也是賣一次賠一次', '抓到了！你朋友賣假貨', '蓋', '五樓肛門被插一次就爽一次', '五樓爽了', '五樓免費賣佛心屁眼做善事', '改賣白飯應該賺爆', '真的土魠魚的確很貴，但新聞說的是虱目', '魚肚，老闆出來哭的卻是土魠魚，沒有看', '過哪家店敢給整塊土魠魚肚的', '你可以搜尋康氏馬加鰆 看誰賣煎魚肚XD']"
Gossiping,[問卦] 唐寶寶吃不到白飯會怎樣,SSglamr (  ),Mon Jul 10 15:07:19 2023,"是不是現在先找記者先贏

唐寶炸物事件 也是媽媽被採訪 然後一開始風向整個壓垮老闆

最後老闆還是關店

這次熱炒店白飯黨事件 是老闆先被採訪 新聞發酵後

也是學生馬上道歉撤文

這年頭是不是認識記者先爆料先有用 先手優勢

萬一唐寶在熱炒店吃不到白飯哭訴 是不是又可來場頂尖對決 看誰站在風向上面

","['第一手天元', '慘了 店家又要被刷一星', '老闆怎麼不免費請他吃啦', '再加一個澎湖白飯', '你要集滿三十個唐寶去掃光兩桶飯', '也是有點難度', '老闆：你慘的過我 我洗米手都洗皺了', '血唐太高']"
Gossiping,Re: [問卦] 現在新房子也太小吧,dean1990 (狄恩院長),Mon Jul 10 15:09:40 2023,"這個本魯真的是心有戚戚焉。


本魯約莫是從7年前開始看房的，

當初預算大概抓1500萬上限（不含裝潢），

當初看了不少預售屋跟銷售中新屋，

只能說，真的都小到靠北，

這個預算內室內實坪很少超過30坪的。

而且都有幾個特色：


1. 一定有間房間小到靠北，

而且絕多數都比本魯現在房子的陽台小…

就是小到放完雙人床之後就沒剩多少空間，

看設計預覽圖很多人會把那房直接打掉。


2. 沒有獨立隔間的廚房，

號稱開放式，

其實就是為了遮掩坪數小的事實，

避免隔間後空間突然壓縮到爆小，

可是不隔間油煙味會四溢啊…

但隔間了幾乎就等於沒餐廳的空間，

所以裝潢上只能用吧檯或中島來處理。


3. 沒有餐廳的空間，

或說沒有什麼擺餐桌的空間，

甚至還看過格局怪到餐廳在客廳房間之間的

（不是一個方正的空間，而且無採光）。

基本上要擺餐桌就只能擺很小的四人桌，

而且通常會壓縮到客廳的空間。


4. 主臥浴室，

其實本魯非常不喜歡主臥浴室，

因為浴室洗完澡會濕，大完便會臭，

即使開關門，

但濕氣跟味道還是有可能會溢出。

加上很多主臥衛浴不知為何都喜歡放浴缸，

但說真的平常用到浴缸的機會真的不高啊。


5. 過多的公設，

如果是大社區或豪宅就算了，

才多少戶的小坪數中小型建案，

有游泳池健身房電影院造景有的沒的，

這些維護全都要錢啊…

果不其然，

後來知道很多建案都限制公設使用時間，

甚至連健身房都要採「扣點制」，

不是你想用就可以無限用的。


本魯當初看房的時候，

看到很多新成屋真的是買不下手。

很多朋友說就買下去吧以小養大，

第一間當投資賣掉再換大的，

很多人都這樣做。

或許再更早以前如此，

但說真的，本魯也查了一下之前看的建案，

確實價格上漲了不少，

可是其他房子跟新建案也跟著漲啊…

這樣換下來也頂多能換差不多條件的房而已，

只能說以小換大在以前行得通，

但現在真的是很難這樣玩了。


現在要買房，

找屋況好的中古屋真的比較實惠，

一樣的價格，位置好格局好空間夠，

嫌舊的室內重新裝潢一番，

也是可以住得很舒服。


","['游泳池一大堆抽乾沒在用', '都是暗聽 暗房 最杯居 很多', '非豪宅建商 游泳池很多都是夏天才開放', '笑死，七年前不抱怨買下去現在至少翻倍', '現在浴室還有沒裝排風機的嗎？', '10年前就開始蓋小  現在越來越小', '不蓋小 要怎麼辦?薪資普遍沒大變化']"
Gossiping,[問卦] 東海大演員比北科大白飯嚴重吧?,kasim65 (阿六),Mon Jul 10 15:09:44 2023,"最近真的該關注的是東海大事件吧?
一個要選XX的只會找演員演戲
還大學生剛好路過?
我們這邊的大學生6/17就放暑假了
塑造出聖人甚至神格化
那不就跟隔壁共產黨一樣了?

結果一堆人在吵白飯事件
反倒沒啥人關注這個東海大演員??

有沒有東海大演員事件一直被洗地的掛??

","['一個賴神加分 一個八卦翻車 怎麼比', '別這樣，人家以後有機會月薪九萬ㄟ', '你知我知', '職業學生比較嚴重 但北科老闆直接Cal', '其實都很無聊，只是賴很糗而已，沒什麼', '殺傷力', 'l三立，那你想，這群北科學生即便錯', '沒那麼大也會出事。', '賴導可以以賴神勸學參加明年金馬獎', '敢叫北蚵大 當然要修理一下', '4', '所以大家才會說民進黨是綠共啊，每次黨', '出事就抓藝人來開刀的意思', '人家掌握話語霸權小小北科怎麼鬥？', '北流太監 > 東海演員', '我剛剛也在想這個不就消費糾紛而已，', '洗一堆版面', '4']"
Gossiping,[問卦] 車商為什麼不會賣不掉加價賣？,ha3810996 (微八嘎囧),Mon Jul 10 14:48:38 2023,"囤房稅2.0上禮拜放出消息，
護國群山地動山搖，
紛紛氣得跳腳，
直指這樣根本在懲罰業者，
還說汽車賣不掉也沒有課囤車稅！

不過車商銷量差的時候，
常常各種促銷，
甚至先打成領牌車，
再用落地價出售，
跟建商比起來，
抗壓性真的太差了，
為什麼車商學不會建商賣不動加價賣這招？

我記得愛河之心旁邊有賣了10幾年的大坪數豪宅，
從每坪10萬初頭，
已經漲到現在一坪快40萬，
這種競爭力，
難怪是經濟的火車頭！

","['買車保值又沒房子高', '台灣車子一直漲價阿=.=國產一堆百', '萬', '車子的持有稅屌虐房子', '三民區真的漲的很唬爛', '汽車落地就開始貶值了 台灣車還超貴', '車商什麼時候沒有加價賣？有降價過麼？', '房是房 房+地是房+地', '颱風沒進來煤煙水車降甚麼價XD', '沒淹水', '換個角度，加爆車商持有稅，車商會降', '賣你還是把稅加你頭上？']"
Gossiping,[問卦] 雙北那一條路最清幽,roe7600123 (多蛙),Mon Jul 10 14:48:50 2023,"目前住在仁愛路與金山南路的巷弄裡，
原本以為住在仁愛路很清幽很爽，但實際住起來好像還好，
最近想搬家了，以上班的方便性，目前只考慮台北的中正區、大安區、新北的中永和，
你各位台北人有沒有推薦住的路啦。
","['中和靠山小巷任挑', '人煙稀少的地方自然安靜', '大直明水路豪宅那邊', '鄉民附近都住66歲女鄰居 你要?', '我知道一條，只有清明節稍微吵一點', '天母啊', '金山三芝 夠清幽了吧', '我家巷口', '黃泉路', '文山區啊 清幽又便宜', '辛亥路很幽', '巴拉卡公路', '文山區你要靠近信義或是大安都有', '清幽便宜 只是房子比較舊', '如果那邊的巷子你都覺得不夠清幽了，', '你還是搬去山裡算了', '小南門那邊晚上幾乎沒人', '中永和不用考慮了 人口密度堪比孟加', '拉的地方', '如果你錢很多 大安區不少地方可以挑', '北橫比較清幽，北宜比較多重車', '仁愛路', '北橫又不是在雙北 地理北七？', '建賢路草東街口', '八連路二段', '青田街', '中永和就不用去了啦，根本____', '雙北挑戰就是騎北橫跟北宜一圈啊', 'https://i.imgur.com/kvWDqwo.jpg', '海景第一排']"
Gossiping,Re: [新聞] 綠今告：棒球場改善標案圖利 高虹安駁斥,QuentinHu (囧興),Mon Jul 10 14:49:00 2023,"民進黨滿腦子都是選舉

176萬顧問案，突然什麼都講究了起來

之前花12億的時侯

屁都不講，沒有問題不用監督

把當全民都是白癡要到民國幾年？

現在連路邊小孩子都知道

民進黨內心怕的就是找人來作改善方案

改善方案除了要講花多少錢

主要是真的要挖開施工

到時侯底下不管有沒有死人骨頭

全部都會被挖出來

然後他們覺得柯屁會拿這個出來選舉猛攻

但這種邏輯就是什麼都只想選舉

高如果要搞他們作秀，早就搞了

找個怪手挖土機每天挖呀挖

何必等到什麼大聯盟評估

人家是真的想要改善讓球場能用

只有民進黨當底下有什麼大秘寶

千方百計阻止後續開挖

我看這幾個議員之後就會找臨演

高喊程序不正義，肉身阻擋挖土機了啦


","['？', '推', '這幾個包庇圖利小智的垃圾議員應該抓去', '關', '中央給錢，不給地方監督。', '推', 'https://www.ftnn.com.tw/news/31991', '滿意度說明一切', '有要舔挖土機我才要看哦', '176萬圖利 12億爛球場算什麼', '坐等肉身擋挖土機']"
Gossiping,[問卦] 中國正式通縮了 生產和消費物價指數都下,peter080808 (peter),Mon Jul 10 14:49:44 2023,"CPI 歸0
 
PPI -5.4% 全面下跌
 
題外話 中國物價指數一樣沒算房地產
 
 
算上去應該-1X%
 
正式進入通縮
 
 
這個……失業要怎麼救？ = =
 
","['台灣贏了', '所以他們在放任人民幣貶值', '但大陸的薪資不漲真的沒用', '難怪跟不上台灣', '台灣比大陸慘10倍都不只,還在看大內宣', '不管怎樣都是中國贏', '恭喜，這方面中國還是領先者……!!', '都是唱衰啦，快超英趕美了', '可憐的中國韭菜賺不斷貶值的人民幣', '沒救啦 只好打台灣試試', '還不降息', '中又贏', '中共已經動銀行的(人民)錢去救地方財政了', '服貿不是要給他簽起來XD', '剛開始而已，還有30年', '印鈔啊', '1.打台灣 2.加入服貿一起當韭菜', '之後消費會更加萎縮應該是跑不掉的...', '不合理阿  公務員素質這麼高', '中國贏了兩次 雙贏', '藍白粉理想國度 服貿簽下去', '日本失落三十年現在還是活跳跳', '沒錢沒關係 有黨就夠了！', '中國發消費券很難吧 苦百姓不能苦共產黨', '讚 可以在淘寶大買特買了', '台灣物價房價井噴成這樣,好意思造謠大陸', '人民窮苦就會戰爭推翻帝國的', '未富先老的可悲國度 817的夢想之地', '管別人幹嘛 先關心自己吧', '台灣比中國慘10倍？某樓的眼睛真的', '趕快去看醫生', '，在那睜眼說瞎話，連個數據都拿不', '出來！', '台灣比中國慘十倍 你趕快搬過去就好了', 'https://i.imgur.com/tlFXBtq.jpg', '戰爭治百病啦   不然沒救了', '中國崩了有很多舔共仔會哭哭的', '只是剛開始而已 會比日本失落的30年還慘', '這只是開始而已，至少十年中國都吃', '沒加蓋  快去對岸賺大錢阿', '屎', '人民回歸平淡的生活', '瘦死的駱駝比馬大 不要小看中國', '中美對抗 民主vs專制 結構性抗對無法改變', '薪水沒跟上 通縮是正常的吧 中國那個物', '價很恐怖', '不必救，人民只是數字，中方一致觀點。', '台灣蛋都二倍了', 'https://youtu.be/3GVOWIlgp4U 真慘', '死亡螺旋', '幾年前就叫台商要跑了 還在的 就等死吧', '通縮才不正常，改以物易物或外幣交易才正常', '準備走上30年大衰退', '。', '瘋狂上淘寶買東西 讚讚讚', '龍的傳人（X) 痩死的駱駝 (O)', '不用替台商擔心啦，前面二十年早就', '賺飽了，家產可以用三代了，只是少', '了一些唱秋的舔共仔而已', 'CPI歸0物價也不會跌 等CPI變負的再說~', '全世界東西越來越貴，只有中國便宜', '可以瘋狂淘寶了呀', '證明了社會主義制度的優越性', '中國打房，打車價，反觀台灣', '沒錢當然通縮啊', '通縮還能反觀？？是希望台灣通縮嗎？', '中國吸收台灣資金 台灣資產被迫貶值', '不太懂', 'gdp還沒2萬就開始失落三十年也太慘', '有本事的台商 早就去越南了 我前老闆就是', '隨便罰一些上市公司就好', '要死大家要一起的概念', '添共仔的如意算盤~棄台北救北京', '反觀塔綠班毫無作為罔顧民權', '中國越來越強! 美國布林肯、葉倫都去跪了', '如果到年底還沒好轉 那就真的會很慘了', '中國是放手給他貶，台灣是抓著不敢讓他', '升', '好棒喔2001中國崩潰論到現在真的崩了', '看八卦版就懂，就是無腦中國贏了', '連假數據都蓋不過了，慘', '房地產那邊爛攤子太多  降息銀行會先倒', '他們現在很多方面都比去年預期的差', '塔綠班不知道出口數據啊 可憐', '現在也不能升啊 PPI都-5% 升息 工廠', '直接擺爛 賺那點毛利還不如錢放銀行', '反智仔最愛的習國', '出口狂衰退的笑別人即將崩潰 世界奇觀', '怎麼可能 高素質的共產專政耶', '反觀', '中國出口運費有補貼 可能會被美國取消掉', '中國在下一盤大棋', '真的取消掉 出口應會下滑', '看愛支病患者流著淚繼續嘴硬好舒服', '沒差啦 中國人命不值錢', '最愛酸北漂仔~這次決定支持加入共產', '通縮印鈔就好 別擔心', '一起貶值救中國', '派去俄羅斯參戰就好啦', '吃草就能活 怕啥', '沒救了吧 生育率垮的比日本還慘', '有底子的台商早去越南泰國了', '通縮比通膨可怕 八卦經濟是柯教的嗎？', '中國出口數據已經被抓包跟歐美進口數據兜', '中國可怕的不是出口衰退 是投資減少', '不起來了 剩下的盟友中東非洲量體又不夠', '大', '有沒有看過通縮跟通膨一起同步的 沒看過可', '以看看中國', '你只要算法不一樣就會同時存在 小事', '或贏', '中国或成最大赢家', '柯粉等等悲憤==', '有嗎 拍抖音的還是很多人阿', '跟著阿北簽服貿 準備拯救中國經濟囉！', '你不要亂說 在黨的領導下大家安居樂', '業穩中向好']"
Gossiping,[問卦] 讓自己的小孩早點認清現實？,ssnopra (provia不要開口～不要回 ),Mon Jul 10 14:50:39 2023,"昨天我媽又說了經典名言

她說為何從小讓我在台北市上學

就是要我早點認清現實

我聽完一整個問號

為何她既然都認清現實了

還要把我生出來啊？

ps

她今天看到大谷翔平

就說怎麼有辦法生出這麼棒的孩子

我就回她，搞不好人家有錢啊

然後她就說她要去刷牙了


","['你去跟她講啊跟我講幹嘛.jpg', '先承認劣質基因會遺傳的', '就好像海線顏董生不出金城武一樣', '五樓都去228早點認清現實', '某種程度來說，這種父母講的屁話根本', '就是在嘲諷自己', '他也只是在賭可能性罷了', '去跟她講啊，在這講有個屁用', '其實還有個很大的問題要解決，2024下架', '廢物民進黨', '你確實是你媽親生的，根本一個樣', '你酸完你媽 然後看到鄉民嘴一句', '突然就爆氣了 哈哈 這畫面真荒謬', '醜小鴨會變天鵝是因為他原本是天鵝', '不不不 你要搞清楚一件事', '你媽可能是生你出來後才認清現實的，', '所以你應該減輕她的負擔，知道該怎麼', '做了吧', '從頭到尾只有你跟你媽的想法、認知', '被放在檯面上討論 乾我屁事 哈哈', '你既然這麼在乎她 幹嘛公開嘴她', '我回了又沒差 檯面上只有你跟你媽', '大家進來也只會討論你跟你媽', '所以你現在還有要嘲諷你媽嗎?', '沒的話這篇也沒啥好看的了', '提醒你媽要用貝氏刷牙法才刷得乾淨']"
Gossiping,[問卦] 明朝的崇禎皇帝時代怎麼這麼像台灣?,xhs (),Mon Jul 10 14:50:49 2023,"崇禎皇帝殺魏忠賢幹掉閹黨讓東林黨的人上位

東林黨=在野黨=正義的代表

閹黨=執政黨=邪惡的代表

結果東林黨一上位，你猜發生什麼事? 瘋狂貪污腐敗，整個國家走向滅亡

做的事都跟閹黨同樣的事，而且還更瘋狂


你把閹黨=KMT

東林黨=DPP，放在一起完全沒有違和感


唉歷史只是不斷的重演而已

","['沒關係 你水桶裡', '柯P是接下來的吳三桂', '哈哈', '太監再壞也只能效忠皇帝，文人卻是人盡可', '夫，大不了換個皇帝磕頭就是', '其實閹黨還包含與東林不和的各派系文臣。', '現在是 小冰河時期嗎?', '那客氏4誰？', '比喻的不錯 但還是要88', '應該說 太監再壞 旗子也不會換', '我覺得比較像南宋末 XD', '但是士人誰都可以', '智障幻想文', '國家歷史太短，公民意識太爛。', '最後陪皇帝自殺的也是太監 不是士人', '不然今天上凱道不是館長，人民會自', '己暴動。', '一樣的地方是，國政搞到百姓無暇關', '心政治。', '閹黨有在做事~', '這兩個都不是什麼好鳥，哪來的正義邪', '惡', '不同的政治利益團體罷了', '尚方寶劍']"
Gossiping,Re: [問卦] 27個人預算六千多 哪裡消費cp值最高？,louiswei1986 (禪寶寶),Mon Jul 10 14:52:59 2023,"桃園龜山鄉下有一家牛排店，
最便宜的牛排140，
濃湯、飲料、冰淇淋吃到飽基本款，
還附加麵包隨你烤、鐵板麵隨你吃，
基本上也沒看過在那邊跟你543時間到了。

說真的沒錢吃什麼熱炒，喝瓶酒都一百了，
還真的以為熱炒一百就是一盤一百塊喔，
那根本沒有幾盤一百塊好嗎？
你會跑去台南擔仔麵只點一碗麵嗎？

小朋友聚餐就去麥當勞、平價牛排好嗎？

","['光喝玉米濃湯就飽了', '早期真的是一盤100 少數昂貴食材才不是', '但萬物皆漲後就只是個名詞了', '他們這團最適合的是叫便當...慶個屁功']"
Gossiping,Re: [問卦] 阿堂鹹粥闆娘落淚：冒著生命維護台南小吃,XFight (       ),Mon Jul 10 14:53:05 2023,"王幸鳳 冒著生命守護一碗粥 冒著生命守護員工

員工薪水漲多少?

這麼哭哭老闆 如此冒著生命

出來選總統~~她必用生命守護大家

幸鳳 幸鳳 好辛苦 漲價還要哭哭....~!!!

拍拍 幸鳳別哭了  回去數鈔票  讓妳心情好

※ 引述《fraternity (聽說小新比魯夫聰明)》之銘言：
: 阿堂鹹粥老闆娘落淚表示：
: 她是冒著生命維護台南小吃
: https://i.imgur.com/K7lcdiO.jpg
: 原來賣魚粥這麼危險嗎....？
: 大家不要再抨擊了，感覺老闆娘有點可憐@@

","['賣一碗賠一碗 冒著生命守護 太神啦', '踴躍吃魚喝茶 用行動支持', '這真的太矯情了啦....', '酸腫痛啦', '發票還是一樣不會自動開', '扛粥保台～', '冒著生命忘記開發票 冒著生命漲價', '數錢', '說不定他們的員工都很高薪水呢', '漲價真的很痛苦 他們也不願意 大家要體諒']"
Gossiping,[問卦] 48歲去電影院看皮克斯很幼稚嗎,Wwww4452 (餒餒我駿民啦),Mon Jul 10 14:53:15 2023,"大家好

我俊民啦

aka皮克斯鐵粉

靈魂急轉彎 腦筋急轉彎 玩具總動員1-4

我都超愛看的☺  ☺  ☺

最近出了元素方城市

看起來很好看欸

但我揪老朋友們看

他們都覺得很幼稚☺  ☺  ☺  不想企

說那小朋友在看的

餒餒

不都是電影嗎

會很幼稚嗎

有沒有卦☺  ☺  ☺

","['你不會揪你兒子去嗎', '你可以帶二樓去還可以肛他', '幹48歲好扯喔，踏進棺材超過一半', '或揪女兒去也可以呀', '最近皮客斯有好看的嗎，覺得都讓我不想', '進場', '問這個問題比較幼稚', '元素方程式啊', '確實幼', '你是長不大的孩子嗎？幾歲了還在看卡通', '很好看。我陪孩子看覺得獲益良多', '水準下降太多了，玩4開始就一路下滑', '覺得皮克斯有些動畫比較大人向耶，像靈魂急', '這次的元素，你真的覺得可愛？', '轉彎和腦筋急轉彎，小孩子可能看不太懂', '以前正常的水準經常是老少咸宜，現在真', '的不太懂客群是誰', '開心就好~', '不會']"
